id,subname,subid,subsubname,subsubid,desc,position
,Science,,Scientific Enquiry,,"Pupil can suggest equipment suitable for their task, without prompting, e.g. select a force meter to measure force to move a shoe. Pupil can present measurements and observations clearly in tables they have constructed.Pupil can suggest improvements in their work, giving reasons, e.g. say that it would have been better to use a smaller volume of water in an absorbency test as the quantity of paper towels required was excessive. ",d
,Science,,Scientific Enquiry,,"Pupil can make a prediction based on everyday knowledge and understanding,e.g. predicts that the plants given the most water will be tallest, but if they are given too much water they will die. ",e
,Science,,Materials and their Properties,,"Pupils encounter activities and experiences. They may be passive or resistant. They may show simple reflex responses, for example, startling at sudden noises or movements. Any participation is fully prompted.",P1(i)
,Science,,Materials and their Properties,,"Pupil is resistant to a sensory stimuli they find unpleasant, e.g. moves hand away from a rough carpet tile.",a
,Science,,Materials and their Properties,,"Pupil shows intolerance to a range of sensory stimuli, e.g. withdraws hand from texture such as prickles, sandpaper. ",b
,Science,,Materials and their Properties,,"Pupil shows simple reflex response to familiar events, e.g. withdraws hand from hot or cold surface. ",c
,Science,,Materials and their Properties,,"Pupil shows simple reflex responses to a sudden unfamiliar event, e.g. startled by a sudden change in temperature. ",d
,Science,,Materials and their Properties,,Pupil is passive to activities and experiences; sensory stimuli produce no consistent response.,e
,Science,,Materials and their Properties,,"Pupils show emerging awareness of activities and experiences. They may have periods when they appear alert and ready to join in and to focus their attention on certain people, events, objects or parts of objects, for example, looking towards flashes of light or turning towards loud sounds. They may give intermittent reactions, for example, sometimes withdrawing their hands from changes in temperature.",P1 (ii)
,Science,,Materials and their Properties,,"Pupil interacts with people, turning to voice. Looks/smiles at familiar adult.",a
,Science,,Materials and their Properties,,"Pupil can make sounds/gestures to communicate basic needs, e.g. cries when cold. ",b
,Science,,Materials and their Properties,,"Pupil can pay attention to environment. Accepts, is comforted by appropriate physical contact.",c
,Science,,Materials and their Properties,,"Pupil “stills” in response to a sound, voice, environment,e.g. stills when feeling fur. ",d
,Science,,Materials and their Properties,,Pupil shows an increase in tolerance to a repeated sensory stimulus.  e.g. will touch an animal when prompted. ,e
,Science,,Materials and their Properties,,"Pupils begin to respond consistently to familiar people, events and objects. They react to new activities and experiences, for example, discarding objects with unfamiliar textures. They begin to show interest in people, events and objects, for example, leaning forward to follow the scent of a crushed herb. They accept and engage in coactive exploration with the help of another, for example, feeling materials in hand-over-hand partnerships with a member of staff.",P2 (i)
,Science,,Materials and their Properties,,"Pupil interacts with people and objects, e.g. holds a plant or animal, or looks from one person to another in easy view.",a
,Science,,Materials and their Properties,,"Pupil interacts with people and objects, e.g. reaches towards an object. ",b
,Science,,Materials and their Properties,,"Pupil interacts with people, animals and environment, e.g. attends to movement of another child, following with eyes.",c
,Science,,Materials and their Properties,,"Pupil interacts with people, objects and events, e.g. focuses on a familiar object. ",d
,Science,,Materials and their Properties,,"Pupil interacts with people and objects, turning to voice, smiling, e.g. smiles when feeling a smooth texture or familiar object. ",e
,Science,,Materials and their Properties,,"Pupils begin to be proactive in their interactions. They communicate consistent preferences and affective responses, for example, showing a consistent dislike for certain flavours or textures. They recognise familiar people, events and objects, for example, moving towards particular features of familiar environments. They perform actions, often by trial and error, and they remember learned responses over short periods of time, for example, rejecting food items after recent experience of bitter flavours. They cooperate with shared exploration and supported participation, for example, examining materials handed to them.",P2 (ii)
,Science,,Materials and their Properties,,"Pupil gives consistent response to pleasant and unpleasant stimuli, e.g. reaches towards fur not sandpaper.",a
,Science,,Materials and their Properties,,"Pupil can discriminate between a pleasant and an unpleasant stimulus, e.g. squeezes a soft sponge. ",b
,Science,,Materials and their Properties,,"Pupil can use vocals with intent, e.g. smiles and makes noise in response to water or corn flour slime. ",c
,Science,,Materials and their Properties,,"Pupil can communicate simple needs, wants or feelings with intent, uses facial expressions, gestures, signs, e.g. grimaces at an unpleasant smell. ",d
,Science,,Materials and their Properties,,"Pupil can perform some actions using trial and error,e.g. splashes in water. ",e
,Science,,Materials and their Properties,,"Pupils begin to communicate intentionally. They seek attention through eye contact, gesture or action. They request events or activities, for example, reaching out towards a sound making object. They participate in shared activities with less support. They sustain concentration for short periods. They explore materials in increasingly complex ways, for example, pressing hard objects into soft textures. They observe the results of their own actions with interest, for example, scrunching up paper and examining the product. They remember learned responses over more extended periods, for example, reaching out to touch a live animal with caution and sensitivity.",P3(i)
,Science,,Materials and their Properties,,"Pupil remembers learned responses over more extended periods, e.g. remembers and begins to anticipate cornflour slime in its usual tray.",a
,Science,,Materials and their Properties,,"Pupil observes own actions, objects and events with interest, e.g. squeezes cornflour slime and watches it. ",b
,Science,,Materials and their Properties,,"Pupil requests activities or objects, e.g. by reaching towards an animal just out of reach, or vocalising (carer recognises that child is requesting). ",c
,Science,,Materials and their Properties,,"Pupil interacts with familiar people, objects and events, e.g. scrunching up paper. ",d
,Science,,Materials and their Properties,,"Pupils can respond to familiar people, routines, objects activities and actions, e.g. feels one material then another such as cornflour slime and plasticine. ",e
,Science,,Materials and their Properties,,"Pupils use emerging conventional communication. They greet known people and may initiate interactions and activities, for example, switching on a favourite piece of equipment in the light and sound room. They can remember learned responses over increasing periods of time and may anticipate known events, for example, bubbles bursting on an obstacle. They may respond to options and choices with actions or gestures, for example, touching one substance rather than another. They actively explore objects and events for more extended periods, for example, feeling the textures of different parts of a plant. They apply potential solutions systematically to problems, for example, tipping a container in order to pour out its contents.",P3 (ii)
,Science,,Materials and their Properties,,"Pupil can communicate with purposeful intent.Pupil can reject when given a choice of one / two objects.Anticipates events, e.g. shouts out when offered frozen peas to touch instead of fur.",a
,Science,,Materials and their Properties,,"Pupil can communicate simple choices, likes/dislikes,e.g. vocalisation to communicate like of texture of fur. ",b
,Science,,Materials and their Properties,,"Pupil can explore objects and begins to repeat and control actions, e.g. tips a container to pour out its contents. ",c
,Science,,Materials and their Properties,,"Pupil can explore and interact with objects spontaneously,e.g. explores materials by feeling, mouthing, smelling. ",d
,Science,,Materials and their Properties,,"Pupil can show anticipation in response to familiar people, routines, activities and actions, e.g. smiles when a feather is moved in a tickling way just above hand. ",e
,Science,,Materials and their Properties,,"Pupils explore objects and materials provided, changing some materials by physical means and observing the outcomes, for example, when mixing flour and water. Pupils communicate their awareness of changes in light, sound or movement. They imitate actions involving main body parts, for example, clapping or stamping. They make sounds using their own bodies, for example, tapping, singing or vocalising, and imitate or copy sounds. They cause movement by a pushing or pulling action.                                ",P4
,Science,,Materials and their Properties,,"Pupil demands a familiar desired object,e.g. by loud, urgent vocalisation, e.g. calls out for water tray.Pupil can cause movement by pushing or pulling action.e.g. squashing a piece of playdough.",a
,Science,,Materials and their Properties,,"Pupil shows understanding of objects, materials and events.Pupil is able to change some materials by physical means and observe the outcome. e.g. 'Mixes cornflour and water'.",b
,Science,,Materials and their Properties,,"Pupil can copy simple actions, e.g. copies ripping paper. ",c
,Science,,Materials and their Properties,,"Pupil demands a desired object or event by reaching or pointing, e.g. reaches for play dough. ",d
,Science,,Materials and their Properties,,"Pupil anticipates by association to objects of reference, e.g. tips an empty jug. Pupil can communicate an awareness of changes in light, sound or movement.e.g. can pick out the loudest sound canister.",e
,Science,,Materials and their Properties,,"Pupils take part in activities focused on the anticipation of and enquiry into specific environments, for example, finding a hamster under straw, or a CD or video in a pile. They match objects and materials in terms of single features or properties, for example, temperature or colour. They indicate the before and after of material changes. They try out a range of equipment in familiar and relevant situations, for example, initiating the activation of a range of light sources. They respond to simple scientific questions, for example, ‘Show me the flower’, 'Is this wet/dry?'                                ",P5
,Science,,Materials and their Properties,,"Pupil repeats actions when prompted, e.g. tries something a second time when prompted to try again. e.g. tries to blow bubbles when prompted after an unsuccessful attempt.
",a
,Science,,Materials and their Properties,,"Pupil trials actions, e.g. tries to make a sandcastle with a yoghurt pot.
",b
,Science,,Materials and their Properties,,"Pupil carries out simple instructions when also given a gesture or physical prompt, e.g. “Pour out the sugar” plus a pouring action by the adult initiates the pupil response. 
",c
,Science,,Materials and their Properties,,"Pupil can give positive or negative response to object or event when offered, e.g. “Do you want the sand tray?” “Would you like the fur?” 
",d
,Science,,Materials and their Properties,,"Pupil collects objects or materials, e.g. collects shiny materials.",e
,Science,,Materials and their Properties,,"Pupils recognise distinctive features of objects, for example, the features of living things in their environment, and know where they belong, for example, feathers on a bird, leaves on a tree. They begin to make generalisations, connections and predictions from regular experience, for example, expecting that ice cream will melt, or making wheeled objects move faster by pushing on a smooth surface or releasing them down a slope. Pupils sort materials according to a single criterion when the contrast is obvious. They closely observe the changes that occur, for example, when materials are heated, cooled or mixed. Pupils identify some appliances that use electricity. They show they know some sources of sound and light, for example, remembering their location .",P6
,Science,,Materials and their Properties,,"Pupil collects objects or materials, e.g. collects shiny materials. Pupil takes part in activities focused on the anticipation of and enquiry into specific environmentse.g. popping the bubbles on a piece of bubble wrap.",a
,Science,,Materials and their Properties,,"Pupil remembers some events,e.g. looks for ice in the freezer, looks for snow out of window the day after it’s melted. Pupil begins to make predictions e.g. expecting that ice cream will melt.",b
,Science,,Materials and their Properties,,"Pupil carries out simple verbal instructions, e.g. “Stir the tea,” “Wobble the jelly.”",c
,Science,,Materials and their Properties,,"Pupil can name simple objects,e.g. ice cream, bubbles, glass.Pupil recognises distinct features of objects and knows where they belonge.g. ice cream in a freezer.",d
,Science,,Materials and their Properties,,"Pupil confirms suggestions about what will happen, e.g. can answer questions requiring a yes/no response such as “Is it hot?” “Is it runny?”",e
,Science,,Materials and their Properties,,"Pupils understand the scientific use of some simple vocabulary, such as before, after, bumpy, grow, eat, move and can communicate related ideas and observations using simple phrases, for example, which food to give which animal. Pupils can demonstrate simple properties of light, sound and movement, for example, bright, noisy/quiet, fast/slow. They make simple records of their findings, for example, by putting pictures of an activity in sequence. They begin to make suggestions for planning and evaluating their work, for example, responding to the question ‘Was that right or wrong?’",P7
,Science,,Materials and their Properties,,"Pupil can complete simple descriptions about what happened, e.g.. “The water..” (adult) “...got hot.” (pupil).",a
,Science,,Materials and their Properties,,"Pupil can name simple actions and events, e.g. squash, stroke, pour, mix. ",b
,Science,,Materials and their Properties,,"Pupil can match objects, e.g. matches a piece of plastic to a plastic bottle Pupil can make simple records of findings e.g. putting pictures of a lolly melting into the correct sequence.",c
,Science,,Materials and their Properties,,"Pupil sorts by a given criterion, e.g. ‘Show me the runny things.’Pupil can demonstrate simple properties of light, sound and movement. e.g. can choose a bright and dull piece of fabric when asked.",d
,Science,,Materials and their Properties,,"Pupil can respond to suggestions about what will happen, when given a choice, e.g. “Which ones will mix?”",e
,Science,,Materials and their Properties,,"Pupils show they have observed patterns or regular changes in features of objects, living things and events, for example, chrysalis/butterfly, day/night. They make some contribution to planning and evaluation and to recording their findings. They identify a range of common materials and know about some of their properties. They sort materials using simple criteria and communicate their observations of materials in terms of these properties. Pupils make their own observations of changes of light, sound or movements that result from actions, for example, using a volume control or a dimmer switch and can describe the changes when questioned directly.",P8
,Science,,Materials and their Properties,,"Pupil can respond to reminders about short sequences, e.g. when asked “What happened to the bread” can say that it changed into toast. 
",a
,Science,,Materials and their Properties,,"Pupil can communicate observations through drawings which can be recognised, 
e.g. a house with windows. ",b
,Science,,Materials and their Properties,,"Pupil describes something as it happens, e.g. in response to the question “What is happening to the mixture” can say “It's fizzy.” 
",c
,Science,,Materials and their Properties,,"Pupil can describe characteristics of objects and events they observe, e.g. can say “It's soft,” “It's sloppy.” 
",d
,Science,,Materials and their Properties,,"Pupil requests actions and events, e.g. “Squash it” “Splash the water,” “Mix it up” 
",e
,Science,,Materials and their Properties,,"Pupils know about a range of properties, for example, texture, appearance, and communicate observations of materials in terms of these properties.",L1
,Science,,Materials and their Properties,,"Pupil can describe materials using more than one adjective, e.g. say “It is white and smooth”.
",a
,Science,,Materials and their Properties,,"Pupil can use a wider range of adjectives to describe materials, e.g. heavy, light. 
",b
,Science,,Materials and their Properties,,"Pupil can use adjectives to describe simple properties of materials, e.g. hard, soft.",c
,Science,,Materials and their Properties,,"Pupil can communicate what they did,e.g. can say “We squashed the sponges.”",d
,Science,,Materials and their Properties,,"Pupil recognises simple properties of materials, e.g. can colour in pictures of things which are soft. 
",e
,Science,,Materials and their Properties,,"Pupils identify a range of common materials and know about some of their properties. They describe similarities and differences between materials. They sort materials into groups and describe the basis for their groupings in everyday terms, for example, shininess, hardness, smoothness. They describe ways in which some materials are changed by heating or cooling or by processes such as bending or stretching.",L2
,Science,,Materials and their Properties,,"Pupil can describe how to change materials, e.g. “The butter goes runny when it's hot”, “The plasticine stretched when I pulled it”.",a
,Science,,Materials and their Properties,,"Pupil can describe their groupings of materials, e.g. “These ones will pour, these ones will not”",b
,Science,,Materials and their Properties,,"Pupil can sort materials into groups, e.g. rough and smooth",c
,Science,,Materials and their Properties,,"Pupil can compare materials, e.g. say “This one is rough but this one is smooth” or “This one's hot, this one's cold”.. ",d
,Science,,Materials and their Properties,,"Pupil can name some common materials, e.g. plastic, wood, water.",e
,Science,,Materials and their Properties,,"Pupils use their knowledge and understanding of materials when they describe a variety of ways of sorting them into groups according to their properties. They explain simply why some materials are particularly suitable for specific purposes, for example, glass for windows, copper for electrical cables. They recognise that some changes, for example, the freezing of water, can be reversed and some, for example, the baking of clay, cannot, and they classify changes in this way.",L3
,Science,,Materials and their Properties,,"Pupil can classify changes as reversible and irreversible, e.g. complete a table of simple changes in the kitchen, making toast, melting butter, making chocolate drops, making coffee.",a
,Science,,Materials and their Properties,,"Pupil can explain why a material is suitable or unsuitable for a particular purpose, e.g. explain that a chocolate kettle is no good because it would melt. 
",b
,Science,,Materials and their Properties,,"Pupil can select suitable materials for a particular purpose, e.g. choose transparent materials for making the cover of a picture in a frame.",c
,Science,,Materials and their Properties,,"Pupil can demonstrate a variety of ways of sorting a collection of materials in succession, e.g. first by colour, then by transparency, then by absorbency and describe groupings.
",d
,Science,,Materials and their Properties,,"Pupil can sort a collection of materials in two ways and describe the ways in which they have sorted, e.g. by hardness, and by strength. 
",e
,Science,,Materials and their Properties,,"Pupils demonstrate knowledge and understanding of materials and their properties drawn from the key stage 2 or key stage 3 programme of study. They describe differences between the properties of different materials and explain how these differences are used to classify substances, for example, as solids, liquids, gases at key stage 2, as acids, alkalis at key stage 3. They describe some methods, for example, filtration, distillation, that are used to separate simple mixtures. They use scientific terms, for example, evaporation, condensation, to describe changes. They use knowledge about some reversible and irreversible changes to make simple predictions about whether other changes are reversible or not.",L4
,Science,,Materials and their Properties,,"Pupil can use knowledge about separation techniques and reversible and irreversible changes to make predictions about whether other simple changes are reversible or not, e.g. predict whether water coloured with food colouring will produce coloured steam on boiling. 
",a
,Science,,Materials and their Properties,,"Pupil can suggest how a known mixture might be separated, 
e.g. filtration for sand and water evaporation for obtaining salt from a salt and water mixture. ",b
,Science,,Materials and their Properties,,"Pupil can describe differences between solids, liquids and gases in terms of properties.
Pupil can describe what happens when a liquid is heated e.g. say that water boils, turns to a gas and use the term 'evaporation'. ",c
,Science,,Materials and their Properties,,"Pupil can describe some methods of separating mixtures where a more complex technique is used, e.g. explain how a coffee filter or teabag works.
Pupil can describe differences between solids and liquids in terms of simple properties, e.g. maintenance of shape. ",d
,Science,,Materials and their Properties,,"Pupil can describe some simple methods of separating mixtures, where the separate components are visible or can be felt, 
e.g. describe how to sieve sand and peas or decant water from water and sand. ",e
,Science,,Life Processes and Living Things,,"Pupils encounter activities and experiences. They may be passive or resistant. They may show simple reflex responses, for example, startling at sudden noises or movements. Any participation is fully prompted.",P1(i)
,Science,,Life Processes and Living Things,,Pupil is resistant to a sensory stimuli they find unpleasant. e.g. turns head away when smelling a particular aroma. ,a
,Science,,Life Processes and Living Things,,Pupil shows intolerance to a range of sensory stimuli. e.g. spits out something which tastes unpleasant. ,b
,Science,,Life Processes and Living Things,,"Pupil shows simple reflex response to familiar events. e.g. salivates at smell of dinner, sucks a drink.",c
,Science,,Life Processes and Living Things,,Pupil shows simple reflex responses to a sudden unfamiliar event. e.g. startled by a sudden bark from a dog. ,d
,Science,,Life Processes and Living Things,,Pupil is passive to activities and experiences; sensory stimuli produce no consistent response.,e
,Science,,Life Processes and Living Things,,"Pupils show emerging awareness of activities and experiences. They may have periods when they appear alert and ready to join in and to focus their attention on certain people, events, objects or parts of objects, for example, looking towards flashes of light or turning towards loud sounds. They may give intermittent reactions, for example, sometimes withdrawing their hands from changes in temperature.",P1 (ii)
,Science,,Life Processes and Living Things,,"Pupil interacts with people, turning to voice. Looks/smiles at familiar adult.",a
,Science,,Life Processes and Living Things,,Pupil can make sounds/gestures to communicate basic needs. e.g. smacks lips or reaches towards offered food such as chocolate.,b
,Science,,Life Processes and Living Things,,"Pupil can pay attention to environment. Accepts, is comforted by appropriate physical contact.",c
,Science,,Life Processes and Living Things,,"Pupil “stills” in response to a sound, voice environment. e.g. still at a sudden bark from a dog.",d
,Science,,Life Processes and Living Things,,Pupil shows an increase in tolerance to a repeated sensory stimulus.  e.g. will touch an animal when prompted. ,e
,Science,,Life Processes and Living Things,,"Pupils begin to respond consistently to familiar people, events and objects. They react to new activities and experiences, for example, discarding objects with unfamiliar textures. They begin to show interest in people, events and objects, for example, leaning forward to follow the scent of a crushed herb. They accept and engage in coactive exploration with the help of another, for example, feeling materials in hand-over-hand partnerships with a member of staff.",P2 (i)
,Science,,Life Processes and Living Things,,"Pupil interacts with people and objects, e.g. holds a plant or animal, or looks from one person to another in easy view.",a
,Science,,Life Processes and Living Things,,"Pupil interacts with people and objects, e.g. reaches towards a sunflower. ",b
,Science,,Life Processes and Living Things,,"Pupil interacts with people, animals and environment, e.g. attends to movement of another child, following with eyes.",c
,Science,,Life Processes and Living Things,,"Pupil interacts with people, animals and environment, e.g. focuses on a tree moving in the wind.",d
,Science,,Life Processes and Living Things,,"Pupil interacts with people and objects, turning to voice, smiling. e.g. smiles at familiar adult. ",e
,Science,,Life Processes and Living Things,,"Pupils begin to be proactive in their interactions. They communicate consistent preferences and affective responses, for example, showing a consistent dislike for certain flavours or textures. They recognise familiar people, events and objects, for example, moving towards particular features of familiar environments. They perform actions, often by trial and error, and they remember learned responses over short periods of time, for example, rejecting food items after recent experience of bitter flavours. They cooperate with shared exploration and supported participation, for example, examining materials handed to them.",P2 (ii)
,Science,,Life Processes and Living Things,,Pupil gives consistent response to pleasant and unpleasant stimuli. e.g. reaches towards chocolate over onion.,a
,Science,,Life Processes and Living Things,,Pupil can discriminate between a pleasant and an unpleasant stimulus. e.g. rejects all food items after recent experience of bitter flavours. ,b
,Science,,Life Processes and Living Things,,"Pupil can use vocals with intent, e.g. smiles and makes noise in response to talk. Bangs/hits with intention of producing sound, makes a gesture to attract attention.",c
,Science,,Life Processes and Living Things,,"Pupil can communicate simple needs, wants or feelings with intent uses facial expressions, gestures, signs. e.g. demonstrates rejection of rough bark. ",d
,Science,,Life Processes and Living Things,,Pupil can perform some actions using trial and error. e.g. has a cry for thirst/hunger which is understood by carer. ,e
,Science,,Life Processes and Living Things,,"Pupils begin to communicate intentionally. They seek attention through eye contact, gesture or action. They request events or activities, for example, reaching out towards a sound making object. They participate in shared activities with less support. They sustain concentration for short periods. They explore materials in increasingly complex ways, for example, pressing hard objects into soft textures. They observe the results of their own actions with interest, for example, scrunching up paper and examining the product. They remember learned responses over more extended periods, for example, reaching out to touch a live animal with caution and sensitivity.",P3(i)
,Science,,Life Processes and Living Things,,Pupil remembers learned responses over more extended periods. e.g. remembers and begins to anticipate that they will see the hamster when a cloth is pulled off the cage.,a
,Science,,Life Processes and Living Things,,"Pupil observes own actions, objects and events with interest. e.g. watches own hand opening and closing. ",b
,Science,,Life Processes and Living Things,,"Pupil requests activities or objects, e.g. by reaching towards an animal just out of reach, or vocalising (carer recognises that child is requesting). ",c
,Science,,Life Processes and Living Things,,"Pupil interacts with familiar people or animals, plants and environments. e.g. follows adult moving in easy view. ",d
,Science,,Life Processes and Living Things,,"Pupil can respond to familiar people, routines, objects activities and actions. e.g. looks from one object, such as a plant, to another. ",e
,Science,,Life Processes and Living Things,,"Pupils use emerging conventional communication. They greet known people and may initiate interactions and activities, for example, switching on a favourite piece of equipment in the light and sound room. They can remember learned responses over increasing periods of time and may anticipate known events, for example, bubbles bursting on an obstacle. They may respond to options and choices with actions or gestures, for example, touching one substance rather than another. They actively explore objects and events for more extended periods, for example, feeling the textures of different parts of a plant. They apply potential solutions systematically to problems, for example, tipping a container in order to pour out its contents.",P3 (ii)
,Science,,Life Processes and Living Things,,Pupil can communicate with purposeful intent.Pupil can reject when given a choice of one / two objects. Anticipates events. e.g. shouts out when offered a plant instead of the cat.,a
,Science,,Life Processes and Living Things,,"Pupil can communicate simple choices, likes/dislikes. e.g. vocalisation, signing, single words, gestures, Holds/reaches out/grasps object,. e.g. reaches out for cat when offered choice between cat and plant.",b
,Science,,Life Processes and Living Things,,Pupil can explore objects and begins to repeat and control actions. e.g. strokes a cat or dog.,c
,Science,,Life Processes and Living Things,,Pupil can explore and interact with objects spontaneously. e.g. explores plants or animals by feeling different parts. ,d
,Science,,Life Processes and Living Things,,"Pupil can show anticipation in response to familiar people, routines, activities and actions. e.g. smiles when the stick insect is held just above hand. ",e
,Science,,Life Processes and Living Things,,"Pupils explore objects and materials provided, changing some materials by physical means and observing the outcomes, for example, when mixing flour and water. Pupils communicate their awareness of changes in light, sound or movement. They imitate actions involving main body parts, for example, clapping or stamping. They make sounds using their own bodies, for example, tapping, singing or vocalising, and imitate or copy sounds. They cause movement by a pushing or pulling action.                                ",P4
,Science,,Life Processes and Living Things,,"Pupil demands a familiar desired object,e.g. by loud, urgent vocalisation.e.g. asks for doll when shown.
Pupil can cause movement by pushing or pulling action.e.g. pushes a seed into soil in a pot ",a
,Science,,Life Processes and Living Things,,"Pupil shows understanding of objects, materials and events,e.g. holding shaker close to ear, smelling a flower.
Pupil is able to change some materials by physical means and observe the outcomee.g. squashes cotton wool and feels the difference.",b
,Science,,Life Processes and Living Things,,"Pupil can copy simple actions, e.g. brushing hair, blowing bubbles. 
",c
,Science,,Life Processes and Living Things,,"Pupil demands a desired object or event by reaching or pointing, 
e.g. reaches for picture of an animal, a doll, or a soft toy.",d
,Science,,Life Processes and Living Things,,"Pupil anticipates by association to objects of reference, e.g. puts empty spoon to mouth. 
Pupil can communicate an awareness of changes in light, sound or movement.e.g. comments on a spider moving across a table.",e
,Science,,Life Processes and Living Things,,"Pupils take part in activities focused on the anticipation of and enquiry into specific environments, for example, finding a hamster under straw, or a CD or video in a pile. They match objects and materials in terms of single features or properties, for example, temperature or colour. They indicate the before and after of material changes. They try out a range of equipment in familiar and relevant situations, for example, initiating the activation of a range of light sources. They respond to simple scientific questions, for example, ‘Show me the flower’, 'Is this wet/dry?'                                ",P5
,Science,,Life Processes and Living Things,,"Pupil repeats actions when prompted, e.g. tries something a second time when prompted to try again.
e.g. looks in different locations for hamster in cage.",a
,Science,,Life Processes and Living Things,,"Pupil trials actions, e.g. tries to 'pull up' a plant. 

",b
,Science,,Life Processes and Living Things,,"Pupil carries out simple instructions when also given a gesture or physical prompt, e.g. clap hands upon gestural prompt by the adult initiates the pupil response. 

",c
,Science,,Life Processes and Living Things,,"Pupil can give positive or negative response to object or event when offered, e.g. responds to request. “Do you want the doll?” “Would you like a drink?” 

",d
,Science,,Life Processes and Living Things,,"Pupil collects object or materials,e.g. collects leaves.
Pupil takes part in activities focused on the anticipation of and enquiry into specific environments.
e.g. finding hamster under the straw. ",e
,Science,,Life Processes and Living Things,,"Pupils recognise distinctive features of objects, for example, the features of living things in their environment, and know where they belong, for example, feathers on a bird, leaves on a tree. They begin to make generalisations, connections and predictions from regular experience, for example, expecting that ice cream will melt, or making wheeled objects move faster by pushing on a smooth surface or releasing them down a slope. Pupils sort materials according to a single criterion when the contrast is obvious. They closely observe the changes that occur, for example, when materials are heated, cooled or mixed. Pupils identify some appliances that use electricity. They show they know some sources of sound and light, for example, remembering their location.                                ",P6
,Science,,Life Processes and Living Things,,"Pupil repeats actions and modifies, e.g. looks under last known stone for wood louse.

",a
,Science,,Life Processes and Living Things,,"Pupil remembers some events,e.g. looks for hamster in straw, or fish in pond.
Pupil begins to make predictions
e.g. that birds will fly. ",b
,Science,,Life Processes and Living Things,,"Pupil carries out simple verbal instructions, e.g. “Pick up the seed.” “Water the plant.” “Smell the herb.” 

",c
,Science,,Life Processes and Living Things,,"Pupil can name simple objects, e.g. tree, leaf, stone, grass.
Pupil recognises distinct features of objects
e.g. feathers on a bird.",d
,Science,,Life Processes and Living Things,,"Pupil confirms suggestions about what will happen, 
e.g. can answer questions requiring a yes/no response such as “Is it cold?” “Is it windy?” ",e
,Science,,Life Processes and Living Things,,"Pupils understand the scientific use of simple vocabulary, such as before, after, bumpy, grow, eat, move and can communicate related ideas and observations using simple phrases, for example, which food to give which animal. Pupils can demonstrate simple properties of light, sound and movement, for example, bright, noisy/quiet, fast/slow. They make simple records of their findings, for example, by putting pictures of an activity in sequence. They begin to make suggestions for planning and evaluating their work, for example, responding to the question ‘Was that right or wrong?’",P7
,Science,,Life Processes and Living Things,,"Pupil can complete simple descriptions about what happened, 
e.g. “The boy ” (adult) “jumped…..” (pupil). “The dog ” (adult) “barked…”. (pupil) “The sun is …” (adult) “hot…..” (pupil).",a
,Science,,Life Processes and Living Things,,"Pupil can name simple actions and events, e.g. walking, running, jumping, skipping and hopping. 

",b
,Science,,Life Processes and Living Things,,"Pupil can match objects,
e.g. matches real dog with a photograph Pupil can make simple records of findingse.g. putting pictures of a plant growing in the correct sequence.    ",c
,Science,,Life Processes and Living Things,,"Pupil sorts by a given criterion,e.g. ‘Which animals live in water?’
Pupil can demonstrate simple properties of light, sound and movemente.g. can move around a room fast or slow.",d
,Science,,Life Processes and Living Things,,"Pupil can respond to suggestions about what will happen, when given a choice, e.g. “Which animal barks?” “Which animal moos?” 

",e
,Science,,Life Processes and Living Things,,"Pupils show they have observed patterns or regular changes in features of objects, living things and events, for example, chrysalis/butterfly, day/night. They make some contribution to planning and evaluation and to recording their findings. They identify a range of common materials and know about some of their properties. They sort materials using simple criteria and communicate their observations of materials in terms of these properties. Pupils make their own observations of changes of light, sound or movement that result from actions, for example, using a volume control or a dimmer switch and can describe the changes when questioned directly.                                ",P8
,Science,,Life Processes and Living Things,,"Pupil can respond to reminders about short sequences, 
e.g. “What did the cat do?” “It meowed and ran away.” “What did the flower do?” (died) “It fell off.”",a
,Science,,Life Processes and Living Things,,"Pupil can communicate observations through drawings which can be recognised, e.g. a plant with leaves coloured green. 
",b
,Science,,Life Processes and Living Things,,"Pupil describes something as it happens, e.g. In response to the question “What's happening to the tree?” (moving). “What's the fish doing?” (swimming). 
",c
,Science,,Life Processes and Living Things,,"Pupil can describe characteristics of objects and events they observe, e.g. “It's hairy.” “It growls.” “It moves.” 
",d
,Science,,Life Processes and Living Things,,"Pupil requests actions and events, e.g. “Feed the hamster.” “Water the plant.” 
",e
,Science,,Life Processes and Living Things,,"Pupils recognise and name external parts of the body, for example, head, arm, and of plants, for example, leaf, flower. They communicate observations of a range of animals and plants in terms of features, for example, colour of coat, size of leaf. They recognise and identify a range of common animals, for example, fly, goldfish, robin.                                ",L1
,Science,,Life Processes and Living Things,,"Pupils can name a wider range of parts of the body, plants, and can describe these, and a range of animals, e.g. They can say “The cat is black and furry. It's got a tail”.
",a
,Science,,Life Processes and Living Things,,"Pupils can use simple adjectives to communicate observations of animals and plants. e.g. brown, green, big, small. 
",b
,Science,,Life Processes and Living Things,,"Pupils can communicate observations by drawing, 
e.g. a picture of a person. ",c
,Science,,Life Processes and Living Things,,"Pupils communicate observations simple parts of plants and a small number of common animals, e.g. they can say “We watered the plant.” 
",d
,Science,,Life Processes and Living Things,,"Pupils label simple external parts of the body.
",e
