id,subname,subid,subsubname,subsubid,desc,position
,ICT,,Developing ideas and making things happen,,"Pupils gather information from different sources. They use ICT to communicate meaning and express ideas in a variety of contexts, for example, choosing digitised photographs or video clips for their personal profiles. They begin to choose equipment and software for a familiar activity, for example, using a writing-with-symbols programme to send a message home. (Guidance - note the progression on information handling/data gathering through levels P6/7/8.)",P7
,ICT,,Developing ideas and making things happen,,"Pupil can with help gather information and save/retrieve it from a disk. For example, pupil can with help open a word processing document, image. For example, pupil can use screen toolbar to save information to a specific source (disk or own folder).",a
,ICT,,Developing ideas and making things happen,,"Pupil can with help choose appropriate equipment to undertake a specific activity. For example, pupil: - is able to suggest copying an image using a scanner. - recognises that CD Players, VHS video, cassette tape require specific devices to play each media. - chooses tape recorder to record Birthday greeting.",b
,ICT,,Developing ideas and making things happen,,"Pupil uses ICT to convey meaning and to express ideas. For example, pupil uses simple data handling software to present information collected as a graph/pictogram.",c
,ICT,,Developing ideas and making things happen,,"Pupils gather information from different sources. For example, pupil: - records another child using a digital video. - records another child using a tape recorder. - takes digital photo of another person or scen",d
,ICT,,Developing ideas and making things happen,,"Pupil can recognise that information can be presented in different ways. For example, pupil: - can use ‘talking books’ to listen to familiar story. - records own story using words and symbols and images.",e
,ICT,,Developing ideas and making things happen,,"Pupils find similar information in different formats, (photo in paper, in book, on website, from TV programme). Pupils use ICT to communicate and present their ideas, for example, recording sounds on tape and replaying them or taking photographs of their own work. Pupils can load a resource and make a choice from it, for example, a particular game on a CD, a section of a DVD, tracks on a music CD, a game on a PS2. They communicate about their use of ICT. (Guidance - note the progression on information handling/data gathering through levels P6/7/8.)",P8
,ICT,,Developing ideas and making things happen,,"Pupil can identify when they need ICT. For example, pupil uses digital camera to take several photos to show a sequence.",a
,ICT,,Developing ideas and making things happen,,"Pupil can manipulate ICTdevices. For example, pupil operates a radio controlled car around 2 or more obstacles.",b
,ICT,,Developing ideas and making things happen,,"Pupil can present their ideas using ICT. For example, pupil can use a switch/mouse to activate presentation to view a sequence/series of steps showing how to complete a simple everyday activity such as making a hot drink.",c
,ICT,,Developing ideas and making things happen,,"Pupil can begin to extend his/hers capacity to manipulate software. For example, pupil uses simple photoeditor to alter digital images, e.g to remove “red eye”.",d
,ICT,,Developing ideas and making things happen,,"Pupil can begin to use ICT to communicate and present ideas. For example, pupil: - uses a communication aid to record and to reply to others. - gathers information about a topic using a variety of sources eg digital image, paper, video and text.",e
,ICT,,Developing ideas and making things happen,,"Pupils make use of information from various sources, and bring it together for a purpose. They use ICT to work with text, images and sound to help them share ideas. They recognise that many everyday devices respond to signals and instructions. They make choices when using such devices to produce different outcomes. They talk about their use of ICT.",L1
,ICT,,Developing ideas and making things happen,,"Pupil can talk about their use of ICT. For example, pupil: - begins to give reasons why one particular ICT resource may be more appropriate than another comparing a digital camera with an ordinary camera to record an event. - discusses outcome of using a Web camera.",a
,ICT,,Developing ideas and making things happen,,"Pupil can use machines and devices to express ideas. For example, pupil: - can use signs/symbols/im ages to express how they feel or to discuss what they like or dislike. - can use signs/symbols/im ages to express how a character in a familiar story may feel. - set-up web camera to take picture when triggered by movement or by time delay.",b
,ICT,,Developing ideas and making things happen,,"Pupil can use machines and devices to develop ideas. For example, pupil: - can use signs/symbols/ images to express how they feel or to discuss what they like or dislike. - can use signs/symbols/im ages to make predictions about a story or event. - design a shape using a Programmable robot. - send (text/picture) message to friend using mobile phone.",c
,ICT,,Developing ideas and making things happen,,"Pupil uses objects of reference through photographs and symbols to identify events. For example, pupil can use signs/ symbols/ images to record an event to share it with a wider audience.",d
,ICT,,Developing ideas and making things happen,,"Pupil can explore information presented in different forms. For example, pupil is able to identify and discuss events shown in digital images/ photographs containing people they are familiar with.",e
,ICT,,Developing ideas and making things happen,,"Pupil uses ICT to organise and classify information and to present their findings. They enter, save and retrieve work. They use ICT to help them generate, amend and record their work and share their ideas in different forms, including text, tables, images and sound. They plan and give instructions to make things happen and describe the effects. They use ICT to explore what happens in real and imaginary situations. They talk about their experiences of ICT both inside and outside school.",L2
,ICT,,Developing ideas and making things happen,,"Pupil can with help use input devices to record sounds or events. For example, pupil is able to describe in simple terms the content of a series of digital images they have taken. For example, pupil is able to describe in simple terms what will happen in a video clip before it is shown/viewed.",a
,ICT,,Developing ideas and making things happen,,"Pupil can with some help give instructions to a floor robot to complete a simple task. For example, pupil inputs a single command to move a programmable robot forward to knock a skittle over. Pupil can with some help suggest how they could refine their instruction to move a radio controlled toy through at least 2 obstacles. For example, pupil demonstrates their ‘new’ commands.",b
,ICT,,Developing ideas and making things happen,,"Pupil can suggest which software programme they could use to present collected information. For example, pupil: - suggests using ‘counting pictures’ to make a bar chart. - begins to interpret information they have entered answering simple questions such as who has the most pets, from a survey about pets.",c
,ICT,,Developing ideas and making things happen,,"Pupil can with some help save their work. For example, pupil is able to open a personal folder to save their work.",d
,ICT,,Developing ideas and making things happen,,"Pupil can send and classify information. For example, pupil presents a sequence of images/symbols to use as a timetable of events in school.",e
,ICT,,Developing ideas and making things happen,,"Pupils use ICT to save information and to find and use appropriate stored information, following straightforward lines of enquiry. They use ICT to generate, develop, organise and present their work. They share and exchange their ideas with others. They use sequences of instructions to control devices and achieve specific outcomes. They make appropriate choices when using ICT based models or simulations to help them find things out and solve problems. They describe their use of ICT and its use outside school.",L3
,ICT,,Developing ideas and making things happen,,"Pupil can use ICT control devices outside of school. For example, pupil: - activates an automatic door by touching a control pad. - uses a turnstile requiring the use of a ticket to activate access.",a
,ICT,,Developing ideas and making things happen,,"Pupil makes predictions about the information needed to make a robot follow two or more commands. For example, pupil creates and plans a series of 2 or more instructions to move a programmable robot to a specific location.",b
,ICT,,Developing ideas and making things happen,,"Pupil can without support suggest alternative ways to save information. For example, pupil, as part of a group activity, suggests ordering either by sequence or in alphabetical order.",c
,ICT,,Developing ideas and making things happen,,"Pupil can with occasional help suggest that he/she can alter presented information. For example, pupil suggests an alternative slide transition or sound effect to enhance a PP presentation slide show.",d
,ICT,,Developing ideas and making things happen,,"Pupil can with occasional help save information. For example, pupil creates a simple binary tree to describe self/others/object.",e
,ICT,,Developing ideas and making things happen,,"Pupils understand the need for care in framing questions when collating, finding and interrogating information. They interpret their findings, question plausibility and recognise that poor-quality information leads to unreliable results. They add to, amend and combine different forms of information from a variety of sources. They use ICT to present information in different forms and show they are aware of the intended audience and the need for quality in their presentations. They exchange information and ideas with others in a variety of ways, including using e-mail. They use ICT systems to control events in a predetermined manner and to sense physical data. They use ICT-Based models and simulations to explore patterns and relationships, and make predictions about the consequences of their decisions. They compare their use of ICT with other methods and with its use outside school.",L4
,ICT,,Developing ideas and making things happen,,"Pupil can use ICT to explore their ideas. For example, pupil replies to an email using signs/symbols/words.",a
,ICT,,Developing ideas and making things happen,,"Pupil can combine text and graphics. Pupil can use a DTP package. For example, pupil develops a series of designs for a poster to advertise a school event.",b
,ICT,,Developing ideas and making things happen,,"Pupil can input commands to instruct a robot to move over a predetermined route involving general commands. For example, pupil plans out route and inputs commands and then observes and compares results to own plan. Pupil can input a designed sequence of sound effects to support an event. For example, pupil creates own sound track to support a familiar story using composer.",c
,ICT,,Developing ideas and making things happen,,"Pupil can frame simple questions. For example, pupil develops simple questionnaire as part of a mathematics survey. Pupil can amend/ develop their work. For example, pupil uses a spell checker.",d
,ICT,,Developing ideas and making things happen,,"Pupil can begin to recognise the need to develop accurate information systems. For example, pupil, as part of a group activity, considers how he/she could alter/amend a simple data base to make it show more accurate information.",e
,ICT,,Exchanging and sharing information,,"Pupils encounter activities and experiences. They may be passive or resistant. They may show simple reflex responses, for example, startling at sudden noises or movements. Any participation is fully prompted.",P1 (i) 
,ICT,,Exchanging and sharing information,,"Pupil shows a response to an image, sound, light or tactile source by change in body position, facial expressions or vocalisations. For example, pupil shows a differentiated response when stimuli starts or finishes",a
,ICT,,Exchanging and sharing information,,"Pupil shows brief resistance or negative response to sensory stimuli, light, sound, vibration. For example, pupil averts gaze, closes eyes, grimaces or withdraws physically from sensory stimuli / vibration / sound.",b
,ICT,,Exchanging and sharing information,,"Pupil shows response, brief simple reflex action to light, tactile or sound source Pupil shows a response to objects of reference, clues or cues that identify activities. For example, pupil’s eyes widen to dramatic change in light levels, stills to auditory stimuli, withdraws hand or turns head away from tactile stimuli.",c
,ICT,,Exchanging and sharing information,,"Pupil remains passive, or shows no observable response to light or sound sources. For example, pupil: - shows no noticeable change in response to light, sound, tactile stimuli. - shows tolerance to repeated stimuli (light, sound, images, tactile stimuli) with full physical prompting. - stills when sound is played tactile stimuli offered.",d
,ICT,,Exchanging and sharing information,,Pupil shows a reflex response. For example pupil: - blinks when light is shone in eyes. - moves fingers when hand is touched. - displays startle response to sound.,e
,ICT,,Exchanging and sharing information,,"Pupils show emerging awareness of activities and experiences. They may have periods when they appear alert and ready to focus their attention on certain people, events, objects, or part of objects, for example, attending briefly to lights, sounds or patterns of movement. They may give intermittent reactions. For example, sometimes becoming quiet in response to the vibration of a bubble tube.",P1 (ii)
,ICT,,Exchanging and sharing information,,"Pupil gives a more controlled reaction to a familiar activity, sound, image or tactile cue. For example, pupil looks at image presented, smiles or grimaces at familiar sound source.",a
,ICT,,Exchanging and sharing information,,"Pupil reacts spontaneously to a familiar sound, tactile source or image. For example, pupil changes facial expression or vocalises in response to a familiar image, sound, tactile or light source.",b
,ICT,,Exchanging and sharing information,,"Pupil observes stimulus, activity, or image for brief periods. For example, pupil briefly searches in response to a light, auditory, olfactory or tactile source.",c
,ICT,,Exchanging and sharing information,,"Pupil stills in response to a sound, voice, image or tactile stimuli. For example, pupil shows awareness of stimuli by a change in body posture",d
,ICT,,Exchanging and sharing information,,"Pupil shows an increased tolerance to a repeated sensory stimulus. For example, pupil: - will maintain contact with vibrating cushion. - accepts light or sound source switching on and off.",e
,ICT,,Exchanging and sharing information,,"Pupils begin to respond consistently to familiar people, events and objects. They react to new activities and experiences, for example, enjoying the movement of air as a nearby electric fan is switched on. They begin to show interest in people, events and objects, for example, tracking moving images briefly across a television or monitor screen. They accept and engage in coactive exploration, for example, being encouraged to handle fibre-optic strands.",P2 (i) 
,ICT,,Exchanging and sharing information,,"Pupil engages in shared exploration of an object, image, or tactile stimulus. For example, pupil co-actively explores fibre optics, interactive whiteboard, computer software",a
,ICT,,Exchanging and sharing information,,"Pupil tolerates coactive exploration, using switches with adult support. For example, pupil accepts contact to reach /hit a switch repeatedly to activate an image on a screen /animate an object.",b
,ICT,,Exchanging and sharing information,,"Pupil shows awareness of an immediate change of activity. For example, pupil demonstrates awareness by own personal communication system, shows surprise /vocalises / screams, cries/laughs, withdraws or reaches towards sound, visual, tactile stimuli.",c
,ICT,,Exchanging and sharing information,,"Pupil interacts with objects or switches by reaching or clawing or raking. Pupil will reach out towards musical/vibrating stimuli. Pupil begins to show signs of anticipating action when he/she has become familiar with the activity. For example, pupil becomes animated when familiar stimuli is placed in front of them.",d
,ICT,,Exchanging and sharing information,,"Pupil begins to demonstrate consistent responses to stimuli. Pupil shows the same response when a sound is played or tactile stimulus is presented. For example, pupil turns head slightly to locate familiar sound/light source - laughing toy.",e
,ICT,,Exchanging and sharing information,,"Pupils begin to be proactive in their interactions. They communicate consistent preferences and affective responses, for example, turning towards the source of preferred music. They recognise familiar people, events and objects, for example, moving towards the television in a familiar room. They perform actions, often by trial and improvement, and they remember learned responses over short periods of time, for example, pressing a switch repeatedly to turn on a light or sound source. They cooperate with shared exploration and supported participation, for example, working with an adult or a peer to operate a touch screen.",P2 (ii) 
,ICT,,Exchanging and sharing information,,"Pupil recognises familiar stimulus when presented via access device For example, pupil demonstrates response to personal video, favourite music, favoured possession, by own personal communication system, vocalises, laughs, reaches towards source.",a
,ICT,,Exchanging and sharing information,,"Pupil co-operates when sharing objects during give and take activities with supported participation from adult or peer. For example, pupil activates VOCA*1 when offered as their turn in a group activity.",b
,ICT,,Exchanging and sharing information,,"Pupil may repeat an activity many times. For example, pupil intentionally operates switch to activate screen image, sound, vibration repeatedly. Pupil may begin to modify repeated actions. E.g. pupil may modify their response due to rearrangement of switch position or change in resource, activity.",c
,ICT,,Exchanging and sharing information,,"Pupil communicates simple choices. For example, pupil uses switches or indicates by eye pointing in order to activate either of two sounds/images on whiteboard.",d
,ICT,,Exchanging and sharing information,,"Pupil begins to investigate reactions, actions of word, sound, or movement sources. For example, pupil activates a switch to elicit an effect",e
,ICT,,Exchanging and sharing information,,"Pupils begin to communicate intentionally. They seek attention through eye contact, gesture or action. They request events or activities, for example, pushing another person’s hand towards a switch. They participate in shared activities with less support. They sustain concentration for short periods. They explore materials in increasingly complex ways, for example, moving in and out of a sound beam to create different effects. They observe the results of their own actions with interest, for example, feeling the changing vibrations as they switch a massage table on and off. They remember learned responses over more extended periods, for example, returning to a favourite item of equipment in the multi-sensory environment from session to session.",P3 (i) 
,ICT,,Exchanging and sharing information,,"Pupil can observe the results of their own actions with interest. For example, pupil Listens to personal tape or watches video of self and others working together in musical activity and demonstrates recognition",a
,ICT,,Exchanging and sharing information,,"Pupil explores materials in increasingly complex ways. For example, pupil: - is able to use multiple switches with support to access an activity - participates in shared activity for short periods.",b
,ICT,,Exchanging and sharing information,,"Pupil remembers a learned response and reacts to it appropriately. For example, pupil uses a switch consistently to achieve desired end.",c
,ICT,,Exchanging and sharing information,,Pupil uses ICT and speech aid to make a request or indicate a choice or seek attention.,d
,ICT,,Exchanging and sharing information,,"Pupil begins to communicate intentionally by using ICT equipment to seek attention. For example, pupil will, with prompt, activate switch to request drink /biscuit /object /activity from adult.",e
,ICT,,Exchanging and sharing information,,"Pupils use emerging conventional communication. They greet known people and may initiate interactions and activities, for example, switching on a tape or CD player. They can remember learned responses over increasing periods of time and may anticipate known events, for example, looking at a monitor screen as they activate a concept keyboard. They may respond to options and choices with actions or gestures, for example, operating one switch rather than another to achieve a desired result. They actively explore objects and events for more extended periods, for example, creating effects using a touch screen. They apply potential solutions systematically to problems; for example, pressing a switch repeatedly after the power source has been turned off.",P3 (ii)
,ICT,,Exchanging and sharing information,,"Pupil shares and explores an activity with another person for extended periods of five minutes or longer. For example, pupil takes turns in producing sounds using equipment such as keyboards to make sound effects for a story, which may be recorded for later use.",a
,ICT,,Exchanging and sharing information,,"Pupil begins to anticipate events from sounds, visual cues demonstrating an emerging response to objects of reference. For example, pupil: - links sound stimulus with image on screen or real object. - applies potential solutions to solve problems. - will modify actions due to a re-arrangement of switches or access devices",b
,ICT,,Exchanging and sharing information,,"Pupil remembers learned responses over longer period of time. For example, pupil remembers how to access an interactive whiteboard or which switch operates specific equipment in a sensory room",c
,ICT,,Exchanging and sharing information,,"Pupil introduces self to people via a communication aid. For example, pupil ICT speech synthesis to say own name to an adult or peer.",d
,ICT,,Exchanging and sharing information,,"Pupil directs communication intentionally. For example, pupil directs an action in the game ‘Simon Says’ using a communication aid.",e
,ICT,,Exchanging and sharing information,,"Pupils make selections to communicate meanings, for example, identifying a symbol or creating a sound. Pupils make selections to generate familiar/preferred sounds or images. They know that certain actions produce predictable results, for example using a switch to activate a tape recorder. (Guidance - The assumption is that the pupil will use their preferred method of access throughout.)",P4 
,ICT,,Exchanging and sharing information,,"Pupil can intentionally communicate meaning by selecting images/objects from a screen /whiteboard. For example, pupil can identify and select appropriate image or sound using ‘Switch It’ or ‘Choose It’ from prepared selection in response to a single or a combination of visual and auditory prompts.",a
,ICT,,Exchanging and sharing information,,"Pupil chooses appropriate switch or control to produce a known result. For example, pupil uses a switch to produce a sound effect at an appropriate point in a pantomime - ‘every time the witch appears they activate a ‘booing’ sound.’",b
,ICT,,Exchanging and sharing information,,"Pupil can produce predictable results. For example, on a computer screen, pupil points and clicks on images knowing which ones activate sounds",c
,ICT,,Exchanging and sharing information,,"Pupil uses ICT to control an object or event. For example, when ‘reading’ talking books, pupil knows when to activate the switch to turn the page.",d
,ICT,,Exchanging and sharing information,,"Pupil can demonstrate that they have an emerging awareness of how ICT can control their environment. For example, pupil uses a switch to activate a recording of sounds.",e
,ICT,,Exchanging and sharing information,,"Pupils use computer programs, for example, to move a device to manipulate something on screen. They make connections between control devices and information on screen, for example, pressing a specific graphic on a touch screen.",P5 
,ICT,,Exchanging and sharing information,,"Pupil can pick out shapes, symbols or characters. For example, pupil: - uses software to indicate likes and dislikes, using a symbol set. - recognises dress on an on-screen character",a
,ICT,,Exchanging and sharing information,,"Pupil can link shapes, symbols and characters to communicate meaning. For example, pupil uses a painting/graphics package to produce a character, or scene.",b
,ICT,,Exchanging and sharing information,,"Pupil can make connections between devices and information on screen. For example, pupil uses interactive whiteboard or touch screen to access/play selected videos.",c
,ICT,,Exchanging and sharing information,,"Pupil can with support use control/access devices such as graphics builder, joystick, mouse, whiteboard or rollerball. For example, pupil makes choices to match images/objects using ‘matching’ software packages.",d
,ICT,,Exchanging and sharing information,,Pupil can operate a simple computer programme to play a simple matching game.,e
,ICT,,Exchanging and sharing information,,"Pupils use ICT to interact with other pupils and adults, for example, touching the screen to respond to another’s action in an on screen game. They use keyboard or touch screen to select letters and/or images for their own names. They show they understand that information can be stored on a computer; for example, they ask to see a picture stored earlier. They respond to simple instructions to control a device, for example, using a photocopier to duplicate their work. They operate some devices independently. (Guidance - note the progression on information handling/data gathering through levels P6/7/8.)",P6 
,ICT,,Exchanging and sharing information,,"Pupil controls ICT device independently. For example, pupil: - turns on tape recorder, video CD player, TV. - makes a single copy using a photocopier. - takes a photograph using a digital camera.",a
,ICT,,Exchanging and sharing information,,"With help, pupil prints out images and text for display. For example, pupil prints out a scene or characters created with a graphics package (with help).",b
,ICT,,Exchanging and sharing information,,"With help, pupil saves work disc and can then retrieve it. For example, pupil: - saves speech into a program and retrieves it later. - retrieves image from digital storage media such as floppy disc, CD.
",c
,ICT,,Exchanging and sharing information,,"Pupil uses ICT to match their text to images. For example, pupil uses a program to match names to images of themselves or others",d
,ICT,,Exchanging and sharing information,,"Pupil uses ICT to interact with other pupils. For example, pupil: - uses communication aids to share news and comment within a group activity. - plays a game where incremental switching is required. - works with others to create a picture using a graphics package and whiteboard or touch screen etc.",e
,ICT,,Exchanging and sharing information,,"Pupils gather information from different sources. They use ICT to communicate meaning and express ideas in a variety of contexts, for example, choosing digitised photographs or video clips for their personal profiles. They begin to choose equipment and software for a familiar activity, for example, using a writing-with-symbols programme to send a message home. (Guidance - note the progression on information handling/data gathering through levels P6/7/8.)",P7
,ICT,,Exchanging and sharing information,,"Pupil can with help gather information and some save/retrieve it from disk. For example, pupil can open a folder on the computer containing images relating to self.",a
,ICT,,Exchanging and sharing information,,"Pupil can with help, choose appropriate equipment to complete a specific activity. For example, pupil identifies when it is appropriate to use a printer or digital camera to either print or take digital pictures. Pupil indicates that, to write, they can use a writing programme For example, pupil uses a drawing programme to make a picture.",b
,ICT,,Exchanging and sharing information,,Pupil uses ICT to convey meaning and express ideas.,c
,ICT,,Exchanging and sharing information,,"Pupil gathers information from different sources. For example, pupil - makes recording using digital video. - takes a digital photo of his peers, or his family. - makes sound recording.",d
,ICT,,Exchanging and sharing information,,"Pupil can recognise that information can be presented in different ways. For example, pupil: - uses digital images to share information. - uses symbol-processing package to record and share an idea.",e
,ICT,,Exchanging and sharing information,,"Pupils find similar information in different formats, (photo in paper, in book, on website, from TV programme). Pupils use ICT to communicate and present their ideas, for example, recording sounds on tape and replaying them or taking photographs of their own work. Pupils can load a resource and make a choice from it, for example, a particular game on a CD, a section of a DVD, tracks on a music CD, a game on a PS2. They communicate about their use of ICT. (Guidance - note the progression on information handling/data gathering through levels P6/7/8.)",P8
,ICT,,Exchanging and sharing information,,"Pupil can identify when they used ICT. For example, pupil answers questions: - “Was I using ICT when I took a picture with the digital camera?” - “Which is best to record a sound, a tape recorder or the TV?”",a
,ICT,,Exchanging and sharing information,,"Pupil can control software devices. For example, pupil controls battery - operated toy.",b
,ICT,,Exchanging and sharing information,,"Pupil can present their ideas using ICT. For example, pupil: - uses a Clicker grid to complete a mathematics activity. - records voice and replays it using voice recording programme.",c
,ICT,,Exchanging and sharing information,,"Pupil can begin to extend their capacity to manipulate software devices. For example, pupil: - uses an on-screen Clicker grid to record/display information. - can select and play a favourite track on a music CD.",d
,ICT,,Exchanging and sharing information,,"Pupil can begin to use ICT to communicate and present ideas. For example, pupil: - records sounds that tell a story. - uses digital camera to take pictures of their work and environment. - designs a greeting card using appropriate software.",e
,ICT,,Exchanging and sharing information,,"Pupils make use of information from various sources, and bring it together for a purpose. They use ICT to work with text, images and sound to help them share ideas. They recognise that many everyday devices respond to signals and instructions. They make choices when using such devices to produce different outcomes. They talk about their use of ICT.",L1
,ICT,,Exchanging and sharing information,,"Pupil can talk about their use of ICT with others. For example, pupil can identify that computers can say words they might not be able to read.",a
,ICT,,Exchanging and sharing information,,"Pupil can use machines and devices to share ideas and information. For example, pupil uses a graphic package to draw a scene or a person to illustrate a specific idea.",b
,ICT,,Exchanging and sharing information,,"Pupil can use machines and devices to develop and share ideas and information. For example, pupil uses a graphics package to draw a scene using stamps and are able to identify that they can make changes.",c
,ICT,,Exchanging and sharing information,,"Pupil can use ICT to communicate meaning using text, images and sounds. For example, pupil uses software to describe the jobs that people do.",d
,ICT,,Exchanging and sharing information,,Pupil can explore information from different sources.,e
,ICT,,Exchanging and sharing information,,"Pupil uses ICT to organise and classify information and to present their findings. They enter, save and retrieve work. They use ICT to help them generate, amend and record their work and share their ideas in different forms, including text, tables, images and sound. They plan and give instructions to make things happen and describe the effects. They use ICT to explore what happens in real and imaginary situations. They talk about their experiences of ICT both inside and outside school.",L2
,ICT,,Exchanging and sharing information,,"Pupil can with help use different input devices to record sounds or events. For example, pupil plays back a video image they have made showing themselves or others.",a
,ICT,,Exchanging and sharing information,,"Pupil can with help discuss which commands may be required to move a floor robot in a specific direction. For example, pupil: - inputs at least 2 commands to move a floor robot in a desired direction. - can discuss how he will move radio-controlled toy through at least 2 obstacles. - demonstrates their suggestion and moves radio controlled toy through 2 obstacles.",b
,ICT,,Exchanging and sharing information,,"Pupil can use a simple data programme to record and share ideas. For example, pupil can, with some help, use a simple data programme to store collected information about favourite pets.",c
,ICT,,Exchanging and sharing information,,"Pupil can with help save their work. For example, pupil is able to open a shared folder to save their work.",d
,ICT,,Exchanging and sharing information,,"Pupil can use ICT to sort out and classify information. For example, pupil is able to use images /digital photographs to develop a display about an event /activity he/she or others have taken part in.",e
,ICT,,Exchanging and sharing information,,"Pupils use ICT to save information and to find and use appropriate stored information, following straightforward lines of enquiry. They use ICT to generate, develop, organise and present their work. They share and exchange their ideas with others. They use sequences of instructions to control devices and achieve specific outcomes. They make appropriate choices when using ICT-based models or simulations to help them find things out and solve problems. They describe their use of ICT and its use outside school.",L3
,ICT,,Exchanging and sharing information,,"Pupil can discuss when and where ICT control devices may be used outside of school. For example, pupil is able to describe how and where a door intercom system may be used or located.",a
,ICT,,Exchanging and sharing information,,"Pupil can compare different instructions used to make a robot follow two or more commands. For example, pupil after inputting his commands, compares the results to decide which were the most efficient instructions.",b
,ICT,,Exchanging and sharing information,,"Pupil can without support save information that may be used by others. For example, as part of a group activity pupil enters and inputs shared information into a recognised database.",c
,ICT,,Exchanging and sharing information,,"Pupil can with occasional help use a word processor to present information. For example, pupil: - adds text to a speech bubble attached to an image. - uses a ‘presentation package’ to present information. - places a sequence of images in correct order to present as a slide show.",d
,ICT,,Exchanging and sharing information,,"Pupil can with occasional help save information. For example, pupil uses a ‘binary tree’ to identify self/others/object.",e
,ICT,,Exchanging and sharing information,,"Pupils understand the need for care in framing questions when collating, finding and interrogating information. They interpret their findings, question plausibility and recognise that poor-quality information leads to unreliable results. They add to, amend and combine different forms of information from a variety of sources. They use ICT to present information in different forms and show they are aware of the intended audience and the need for quality in their presentations. They exchange information and ideas with others in a variety of ways, including using e-mail. They use ICT systems to control events in a predetermined manner and to sense physical data. They use ICT-Based models and simulations to explore patterns and relationships, and make predictions about the consequences of their decisions. They compare their use of ICT with other methods and with its use outside school.",L4
,ICT,,Exchanging and sharing information,,"Pupil can use ICT to share their ideas. For example, pupil sends a simple email message using signs/ symbols/words.",a
,ICT,,Exchanging and sharing information,,"Pupil can combine text and graphics. Pupil can use a DTP Package. For example, pupil designs an advertisement poster for a school event/disco/fun day etc.",b
,ICT,,Exchanging and sharing information,,"Pupil can compose own suggested plan to move a robot on a predetermined route with others. For example, pupil: - compares own results with others using an on screen image showing designated or suggested routes. - can share/ playback recording of a sequence for others to listen to. - tells a story to a small group supported by their soundtrack recorded on composition software.",c
,ICT,,Exchanging and sharing information,,"Pupil can frame questions to request/ask for information. For example, pupil writes a letter to a theatre asking for information and ticket booking details.",d
,ICT,,Exchanging and sharing information,,"Pupil can begin to interpret their information. For example, as a group activity, pupil considers information he/she has imported onto a simple database and what it shows.",e
